order_id_surrogate,order_id,customer_id,order_date,campaign_id,amount,payment_method_id
3017,3017,233,2020-01-19,,32377,2
3018,3018,245,2022-10-29,,2531,1
3019,3019,108,2019-05-05,,17357,3
3020,3020,484,2016-11-25,,11958,4
3021,3021,206,2021-06-03,,35167,4
3022,3022,480,2022-10-21,,13166,2
3023,3023,36,2021-05-26,9,34734,5
3024,3024,467,2017-10-21,,9180,3
3025,3025,142,2016-10-27,,17992,4
3026,3026,5,2022-01-15,,13761,2
3027,3027,71,2016-09-05,8,36496,1
3028,3028,219,2017-12-09,11,15491,1
3029,3029,126,2019-07-24,,7257,4
3030,3030,110,2020-05-26,,15920,2
3031,3031,8,2017-08-06,,7999,1
3032,3032,131,2022-06-07,,4945,5
3033,3033,422,2016-03-28,,3261,3
3034,3034,96,2020-05-03,,2506,4
3035,3035,449,2022-04-01,,34695,1
3036,3036,181,2017-09-18,,26776,2
3037,3037,281,2018-05-21,9,14301,4
3038,3038,306,2022-08-30,,5407,1
3039,3039,173,2017-10-20,,3193,5
3040,3040,399,2018-02-15,,34470,5
3041,3041,418,2019-05-20,9,7191,1
3042,3042,476,2016-12-14,,10965,3
3043,3043,43,2022-01-10,,4465,4
3044,3044,268,2017-03-28,,15686,4
3045,3045,469,2016-04-17,,29203,5
3046,3046,227,2022-11-03,5,12226,1
3047,3047,371,2017-01-07,1,21213,4
3048,3048,139,2019-12-11,,7901,4
3049,3049,161,2017-09-29,,8484,4
3050,3050,291,2018-03-14,,10228,1
3051,3051,280,2020-05-24,9,24651,3
3052,3052,316,2020-07-26,,729,2
3053,3053,359,2022-09-18,,17257,5
3054,3054,58,2021-12-19,,19644,3
3055,3055,201,2017-05-26,9,12691,1
3056,3056,54,2019-02-20,,31141,4
3057,3057,91,2018-10-08,,19187,5
3058,3058,310,2018-11-25,,20842,5
3059,3059,65,2020-12-26,7,8167,5
3060,3060,32,2021-09-04,,23936,3
3061,3061,72,2017-07-10,,26083,1
3062,3062,397,2018-09-25,,7527,3
3063,3063,98,2017-03-06,,25946,3
3064,3064,109,2021-10-08,,14453,4
3065,3065,113,2016-03-08,,9591,3
3066,3066,183,2020-02-20,,29738,1
3067,3067,419,2017-09-21,,9464,5
3068,3068,219,2020-08-19,14,713,2
3069,3069,250,2020-03-10,,13647,4
3070,3070,438,2022-11-26,,23803,4
3071,3071,401,2019-12-28,7,8956,2
3072,3072,183,2018-03-12,,24349,3
3073,3073,243,2019-05-19,,15217,2
3074,3074,469,2022-04-13,,23336,3
3075,3075,150,2019-08-04,,20499,5
3076,3076,107,2019-03-29,,18858,4
3077,3077,399,2018-12-08,11,17573,2
3078,3078,110,2016-07-01,,21967,5
3079,3079,362,2020-06-27,,25509,4
3080,3080,463,2020-10-25,,13609,4
3081,3081,48,2017-10-31,5,12075,2
3082,3082,352,2016-09-06,8,10268,4
3083,3083,269,2016-05-24,9,13155,5
3084,3084,59,2020-11-07,,207,2
3085,3085,73,2021-06-23,15,20655,5
3086,3086,183,2016-04-16,,1310,1
3087,3087,403,2019-06-17,15,4108,4
3088,3088,442,2020-02-06,2,1389,4
3089,3089,449,2019-10-16,,11607,4
3090,3090,423,2019-04-27,,18119,3
3091,3091,67,2021-11-26,,1827,4
3092,3092,491,2016-08-07,,11020,2
3093,3093,300,2016-11-10,,21885,1
3094,3094,137,2018-01-18,,17823,4
3095,3095,237,2020-06-18,15,8599,5
3096,3096,53,2016-04-18,3,14626,1
3097,3097,298,2019-06-08,,22850,4
3098,3098,238,2020-07-23,,9097,4
3099,3099,174,2018-11-20,,7790,5
3100,3100,142,2020-05-16,,9777,5
3101,3101,75,2017-12-23,,21372,4
3102,3102,469,2018-06-02,,18488,5
3103,3103,344,2021-08-25,14,22460,1
3104,3104,422,2019-04-14,,13728,5
3105,3105,204,2018-09-02,,668,1
3106,3106,310,2020-03-06,,24534,5
3107,3107,319,2019-03-18,,16222,1
3108,3108,374,2017-09-01,,15545,5
3109,3109,119,2017-06-15,13,18541,4
3110,3110,210,2020-11-07,,34821,1
3111,3111,448,2020-01-02,1,28102,4
3112,3112,247,2019-07-17,,19643,3
3113,3113,282,2018-08-19,,10979,2
3114,3114,204,2020-04-29,,945,5
3115,3115,268,2017-07-09,4,41542,5
3116,3116,86,2018-06-26,,1121,3
3117,3117,434,2020-11-19,,17950,4
3118,3118,298,2017-10-04,,23050,2
3119,3119,132,2018-01-22,,27416,2
3120,3120,168,2018-08-19,,31120,2
3121,3121,303,2020-12-11,,24564,5
3122,3122,261,2016-12-01,6,22488,2
3123,3123,483,2019-04-02,,10715,1
3124,3124,234,2022-08-16,,26289,3
3125,3125,419,2017-06-16,13,2252,4
3126,3126,289,2022-03-03,,23278,1
3127,3127,218,2022-01-10,,26840,4
3128,3128,294,2019-08-25,14,29522,2
3129,3129,132,2020-04-21,,2210,2
3130,3130,8,2016-03-10,,30032,2
3131,3131,37,2020-11-26,6,14463,2
3132,3132,442,2021-10-12,,9216,1
3133,3133,341,2016-04-26,,20292,1
3134,3134,40,2016-11-01,5,35020,5
3135,3135,100,2017-01-25,,25091,4
3136,3136,344,2021-02-18,,5191,5
3137,3137,51,2016-01-07,1,12641,5
3138,3138,467,2019-02-05,2,9511,1
3139,3139,66,2019-07-07,4,25160,2
3140,3140,58,2022-08-14,,3936,2
3141,3141,429,2020-10-12,,12298,1
3142,3142,246,2021-09-17,,1660,2
3143,3143,8,2019-12-11,,18090,3
3144,3144,226,2022-10-14,,12751,5
3145,3145,191,2021-08-22,,25269,5
3146,3146,26,2016-01-01,,18124,5
3147,3147,328,2022-12-05,11,38680,2
3148,3148,181,2018-05-30,,9198,3
3149,3149,351,2018-05-16,,9969,1
3150,3150,470,2021-09-01,,11392,4
3151,3151,163,2021-07-08,4,3687,3
3152,3152,383,2021-03-09,,11025,5
3153,3153,193,2022-06-13,13,29837,2
3154,3154,348,2016-12-17,,6785,5
3155,3155,285,2018-12-24,7,12678,5
3156,3156,290,2021-03-02,,4712,5
3157,3157,222,2016-01-11,,18202,4
3158,3158,8,2020-08-08,,12410,4
3159,3159,207,2016-01-11,,296,4
3160,3160,37,2021-01-21,,23248,3
3161,3161,214,2018-06-08,,3009,1
3162,3162,140,2022-06-17,13,23943,3
3163,3163,389,2019-05-20,9,15604,1
3164,3164,483,2022-04-24,3,6561,2
3165,3165,267,2016-03-02,,6113,2
3166,3166,232,2018-05-03,,12570,5
3167,3167,311,2021-04-10,,13362,3
3168,3168,78,2018-06-08,,25602,4
3169,3169,192,2021-12-28,7,26662,4
3170,3170,123,2018-05-05,,17461,2
3171,3171,204,2019-06-01,,13299,4
3172,3172,4,2020-11-19,,11796,3
3173,3173,285,2022-02-20,,11256,3
3174,3174,308,2022-07-07,4,10143,2
3175,3175,397,2021-05-03,,30401,2
3176,3176,186,2019-09-07,8,8277,4
3177,3177,437,2022-02-01,16,13638,3
3178,3178,357,2020-11-20,,31326,3
3179,3179,375,2018-09-06,8,25793,1
3180,3180,406,2022-12-01,6,12575,2
3181,3181,175,2021-10-22,,3143,5
3182,3182,18,2020-05-08,12,8131,4
3183,3183,327,2019-01-05,1,25213,2
3184,3184,113,2018-04-25,,34884,1
3185,3185,245,2020-07-26,,5157,1
3186,3186,269,2017-08-17,,20432,1
3187,3187,422,2020-04-02,,19597,1
3188,3188,468,2016-04-09,,11323,1
3189,3189,393,2021-07-24,,12941,1
3190,3190,349,2021-04-24,3,28324,2
3191,3191,301,2016-03-14,,25162,2
3192,3192,222,2022-02-06,16,13897,2
3193,3193,17,2016-10-31,5,15573,4
3194,3194,32,2016-09-03,,16611,1
3195,3195,381,2019-04-29,,1355,1
3196,3196,44,2020-08-31,8,26538,4
3197,3197,437,2019-03-18,,7172,3
3198,3198,400,2019-06-27,,4682,5
3199,3199,104,2020-01-15,,4927,1
3200,3200,17,2019-12-07,11,25521,2
3201,3201,217,2016-03-30,,8422,5
3202,3202,318,2016-07-07,4,2481,1
3203,3203,205,2021-10-20,,15733,1
3204,3204,476,2022-03-09,,26020,3
3205,3205,171,2019-03-17,,14240,5
3206,3206,192,2019-10-10,,24415,2
3207,3207,43,2021-01-08,1,27560,2
3208,3208,401,2018-08-18,,24641,3
3209,3209,262,2021-03-19,,23231,5
3210,3210,445,2019-02-23,,11414,3
3211,3211,472,2016-12-30,7,28456,1
3212,3212,86,2021-01-31,,16348,4
3213,3213,217,2022-04-05,,6530,2
3214,3214,15,2016-08-21,,14636,5
3215,3215,217,2017-10-15,,12606,1
3216,3216,134,2021-03-13,,23605,2
3217,3217,321,2019-05-25,9,33516,1
3218,3218,19,2018-12-13,,32,2
3219,3219,42,2022-09-19,,27072,5
3220,3220,181,2022-07-23,,19087,4
3221,3221,256,2016-07-27,,5538,1
3222,3222,284,2016-12-08,11,8264,1
3223,3223,54,2017-01-04,1,18597,2
3224,3224,106,2019-04-03,,24313,5
3225,3225,305,2020-11-01,5,21951,1
3226,3226,413,2017-03-06,,9318,1
3227,3227,125,2021-06-07,,8432,5
3228,3228,47,2021-08-31,,2812,2
3229,3229,480,2020-09-17,,2991,1
3230,3230,124,2020-06-06,,12456,4
3231,3231,31,2018-04-21,3,20307,4
3232,3232,137,2017-09-11,,19850,4
3233,3233,383,2020-07-19,,5233,5
3234,3234,327,2017-10-08,,20219,3
3235,3235,73,2019-10-25,,7981,4
3236,3236,237,2021-08-17,,11584,4
3237,3237,292,2018-02-21,,894,4
3238,3238,204,2017-05-28,9,14568,1
3239,3239,129,2017-06-07,,4253,2
3240,3240,489,2016-12-22,,12734,1
3241,3241,94,2021-11-06,5,581,4
3242,3242,30,2021-05-05,,995,5
3243,3243,294,2020-02-17,,5569,1
3244,3244,389,2022-02-08,2,14479,1
3245,3245,423,2022-05-15,12,9030,5
3246,3246,277,2017-11-13,,19264,5
3247,3247,35,2016-06-15,13,8448,1
3248,3248,76,2016-09-25,,24731,5
3249,3249,458,2022-06-03,,21365,1
3250,3250,469,2021-09-02,,20202,2
3251,3251,136,2017-07-25,,19172,1
3252,3252,51,2022-10-23,,9395,5
3253,3253,331,2017-08-22,14,22056,4
3254,3254,222,2018-01-06,1,1912,5
3255,3255,2,2018-04-24,,29603,1
3256,3256,25,2017-12-16,,20249,4
3257,3257,24,2022-08-17,,2602,1
3258,3258,468,2018-08-09,,7886,2
3259,3259,183,2019-04-26,,11200,3
3260,3260,288,2019-04-27,,9923,2
3261,3261,192,2019-04-07,,25937,5
3262,3262,399,2017-10-17,,7855,4
3263,3263,14,2021-11-07,5,5580,2
3264,3264,63,2022-07-05,4,8875,3
3265,3265,346,2018-07-28,,4216,5
3266,3266,286,2017-02-04,16,2780,4
3267,3267,263,2019-10-02,,6290,1
3268,3268,268,2020-09-05,8,28228,5
3269,3269,150,2021-07-03,,14499,2
3270,3270,466,2019-04-06,,18620,5
3271,3271,267,2019-08-17,,30201,5
3272,3272,282,2018-09-25,,37700,2
3273,3273,245,2017-11-21,,14082,2
3274,3274,117,2017-02-21,,21496,1
3275,3275,189,2020-05-03,,21535,5
3276,3276,15,2021-04-02,,2615,1
3277,3277,462,2020-09-03,8,36263,1
3278,3278,25,2022-06-18,13,11308,3
3279,3279,19,2022-05-02,,22499,3
3280,3280,214,2019-10-10,,4231,2
3281,3281,377,2022-11-30,6,16041,3
3282,3282,250,2021-05-05,,13017,1
3283,3283,214,2021-12-15,,9117,5
3284,3284,292,2016-08-09,,8945,5
3285,3285,317,2016-09-23,,5316,4
3286,3286,168,2018-03-24,,11115,4
3287,3287,288,2018-11-04,5,21178,1
3288,3288,100,2019-10-24,,13880,1
3289,3289,300,2021-01-03,,43309,2
3290,3290,19,2022-05-28,9,14306,5
3291,3291,21,2017-05-01,,19203,3
3292,3292,3,2022-09-24,,16293,2
3293,3293,482,2016-03-21,,32781,1
3294,3294,49,2016-06-20,15,22140,3
3295,3295,208,2020-07-28,,14408,5
3296,3296,396,2020-10-20,,19300,3
3297,3297,493,2018-07-26,,20246,2
3298,3298,450,2020-06-07,,36378,4
3299,3299,211,2022-03-14,,37726,2
3300,3300,239,2022-06-07,,32405,2
3301,3301,407,2021-01-06,1,16866,1
3302,3302,41,2022-06-21,15,9791,2
3303,3303,467,2018-11-28,6,5016,1
3304,3304,469,2018-04-20,3,33188,4
3305,3305,478,2022-09-11,8,21944,1
3306,3306,237,2021-04-20,3,3953,2
3307,3307,343,2021-08-05,,18148,1
3308,3308,125,2021-03-20,,3996,1
3309,3309,190,2019-01-12,,22979,5
3310,3310,475,2019-04-07,,1111,1
3311,3311,485,2016-06-30,,13582,4
3312,3312,146,2018-07-18,,13399,4
3313,3313,256,2022-11-30,6,7070,2
3314,3314,63,2021-12-01,6,38968,2
3315,3315,224,2020-11-28,6,17178,5
3316,3316,432,2022-01-11,,24823,2
3317,3317,496,2018-10-02,,13252,3
3318,3318,216,2021-04-02,,26048,1
3319,3319,216,2019-01-24,,25286,3
3320,3320,169,2022-04-25,,22497,4
3321,3321,191,2016-08-09,,26111,1
3322,3322,7,2019-06-11,13,9667,4
3323,3323,159,2020-03-02,,16816,2
3324,3324,159,2016-08-15,,15575,3
3325,3325,5,2016-07-04,4,9454,4
3326,3326,44,2019-09-29,,576,1
3327,3327,114,2016-05-26,9,10637,1
3328,3328,447,2021-02-15,,6405,4
3329,3329,375,2016-09-08,8,8283,1
3330,3330,286,2020-09-29,,19432,2
3331,3331,212,2021-08-05,,17451,1
3332,3332,332,2018-09-14,,24062,4
3333,3333,177,2020-01-02,1,11762,1
3334,3334,221,2020-01-23,,11808,3
3335,3335,488,2016-07-11,,27770,3
3336,3336,441,2020-12-21,7,9168,5
3337,3337,60,2018-06-17,13,10082,2
3338,3338,379,2022-11-30,6,1767,3
3339,3339,486,2016-11-22,,9322,1
3340,3340,254,2017-06-03,,19778,4
3341,3341,279,2021-06-30,,41784,2
3342,3342,487,2018-11-08,,24090,2
3343,3343,389,2016-08-28,14,3988,4
3344,3344,353,2017-09-08,8,37312,3
3345,3345,202,2018-03-25,,6579,4
3346,3346,151,2021-08-09,,21962,5
3347,3347,392,2022-07-28,,22187,4
3348,3348,350,2022-09-30,,5874,5
3349,3349,93,2016-11-17,,29901,5
3350,3350,77,2022-10-20,,29361,2
3351,3351,434,2022-05-30,,27961,1
3352,3352,143,2022-07-26,,15511,3
3353,3353,104,2018-09-22,,20691,2
3354,3354,487,2020-07-24,,634,3
3355,3355,235,2019-03-16,,12679,4
3356,3356,355,2021-08-05,,12905,3
3357,3357,115,2019-05-29,,6916,3
3358,3358,61,2018-11-07,,9253,2
3359,3359,155,2018-11-22,,10147,3
3360,3360,313,2019-07-25,,31675,4
3361,3361,141,2019-10-17,,16460,3
3362,3362,267,2016-06-15,13,11402,2
3363,3363,135,2017-12-23,,16751,3
3364,3364,124,2018-01-23,,18101,1
3365,3365,191,2016-12-23,,5000,1
3366,3366,134,2018-11-23,,5717,4
3367,3367,96,2017-11-08,,1206,3
3368,3368,375,2017-09-18,,24460,2
3369,3369,8,2018-06-24,15,37658,3
3370,3370,191,2019-08-07,,27976,2
3371,3371,229,2021-10-17,,22454,3
3372,3372,135,2019-01-22,,6010,5
3373,3373,258,2021-02-20,,7281,1
3374,3374,429,2017-11-26,,10550,4
3375,3375,48,2017-11-22,,16657,1
3376,3376,67,2021-05-16,12,8782,3
3377,3377,195,2019-04-24,,8743,4
3378,3378,68,2016-05-29,9,7125,3
3379,3379,256,2018-01-12,,20915,5
3380,3380,440,2017-03-30,,13796,5
3381,3381,379,2019-03-19,,5356,2
3382,3382,188,2018-06-09,,29327,5
3383,3383,129,2017-01-10,,21128,1
3384,3384,480,2016-04-23,3,15290,5
3385,3385,247,2017-10-15,,24369,4
3386,3386,373,2020-04-18,3,20434,5
3387,3387,440,2022-01-14,,10612,1
3388,3388,216,2022-08-01,,318,4
3389,3389,166,2022-02-27,,12461,5
3390,3390,237,2016-06-28,,12618,4
3391,3391,226,2022-04-02,,14668,2
3392,3392,386,2019-10-06,,15681,3
3393,3393,392,2018-08-16,,25617,3
3394,3394,46,2016-12-09,11,10517,1
3395,3395,418,2021-11-04,5,9517,1
3396,3396,48,2022-10-08,,28460,4
3397,3397,145,2020-08-07,,633,4
3398,3398,326,2022-03-25,,3129,2
3399,3399,270,2021-02-22,,24291,4
3400,3400,402,2019-01-14,,16308,1
3401,3401,178,2022-05-22,,1981,5
3402,3402,115,2017-03-19,,19876,1
3403,3403,203,2022-12-18,,1588,4
3404,3404,62,2016-06-22,15,34088,2
3405,3405,72,2016-06-10,,36978,3
3406,3406,395,2019-07-13,,21282,5
3407,3407,172,2017-06-01,,7498,2
3408,3408,256,2021-06-22,15,7447,4
3409,3409,444,2018-11-26,6,1999,4
3410,3410,25,2020-06-08,13,8845,3
3411,3411,334,2017-03-20,,32611,2
3412,3412,248,2020-09-04,8,28322,3
3413,3413,303,2017-07-06,4,18314,2
3414,3414,419,2020-11-30,11,13941,5
3415,3415,395,2020-10-05,,41365,5
3416,3416,310,2022-07-27,,10559,2
3417,3417,86,2020-04-02,,26894,2
3418,3418,449,2018-10-24,,8662,5
3419,3419,324,2020-05-13,,18507,3
3420,3420,55,2016-11-02,5,5139,3
3421,3421,30,2022-05-20,,10052,4
3422,3422,372,2017-05-24,9,35557,1
3423,3423,10,2018-06-13,13,33113,3
3424,3424,190,2022-12-24,,15235,3
3425,3425,385,2018-02-28,,18897,2
3426,3426,219,2016-04-22,3,23377,3
3427,3427,356,2018-08-17,,9723,5
3428,3428,424,2018-11-28,6,6841,4
3429,3429,131,2019-08-13,,10670,4
3430,3430,213,2018-01-10,,15201,5
3431,3431,74,2019-07-06,4,25802,2
3432,3432,446,2021-12-13,,28846,4
3433,3433,225,2017-02-26,,17643,4
3434,3434,259,2021-07-30,,30113,4
3435,3435,323,2021-07-06,4,9316,4
3436,3436,293,2016-05-12,12,25994,2
3437,3437,127,2020-09-23,,14530,2
3438,3438,134,2017-05-04,,9991,4
3439,3439,99,2017-05-19,,35896,5
3440,3440,139,2022-08-09,,2653,4
3441,3441,296,2020-05-03,,2229,1
3442,3442,392,2019-05-31,,14798,3
3443,3443,339,2020-01-26,,23385,2
3444,3444,418,2018-05-04,,3106,3
3445,3445,11,2019-04-13,,10666,2
3446,3446,149,2018-01-07,1,10632,1
3447,3447,232,2019-09-03,8,21063,5
3448,3448,404,2021-03-12,,28971,3
3449,3449,391,2020-08-28,,5760,1
3450,3450,431,2020-05-28,,23297,1
3451,3451,426,2022-05-05,,4261,3
3452,3452,191,2021-09-18,,5640,1
3453,3453,40,2016-12-09,11,13919,2
3454,3454,283,2018-08-08,,6000,2
3455,3455,337,2018-09-12,,24657,3
3456,3456,170,2022-09-04,,4218,3
3457,3457,463,2017-06-20,15,29178,5
3458,3458,473,2016-07-27,,28132,1
3459,3459,211,2020-06-17,15,15855,4
3460,3460,468,2016-02-29,,27986,5
3461,3461,293,2022-01-20,,13886,1
3462,3462,276,2016-11-07,,8061,2
3463,3463,454,2018-06-01,,32635,3
3464,3464,414,2019-02-25,,21338,3
3465,3465,425,2016-05-04,,30194,2
3466,3466,23,2019-08-09,,17723,4
3467,3467,146,2021-10-16,,15166,4
3468,3468,468,2021-10-29,,7149,4
3469,3469,286,2021-04-06,,11173,5
3470,3470,349,2016-04-20,3,9935,5
3471,3471,96,2018-03-04,,12228,3
3472,3472,275,2020-02-23,,13400,5
3473,3473,176,2016-03-10,,6834,2
3474,3474,9,2016-02-15,,9937,1
3475,3475,495,2019-07-15,,12312,3
3476,3476,326,2016-03-24,,6939,1
3477,3477,187,2020-04-24,,10752,5
3478,3478,73,2020-01-16,,21811,2
3479,3479,309,2019-08-07,,4928,1
3480,3480,370,2019-11-17,,11025,2
3481,3481,249,2022-12-08,11,30538,3
3482,3482,440,2021-01-06,1,1565,2
3483,3483,383,2019-10-29,5,5514,4
3484,3484,394,2020-08-25,,16208,2
3485,3485,439,2017-04-15,,22376,2
3486,3486,341,2019-01-23,,26517,2
3487,3487,223,2020-07-24,,16860,1
3488,3488,417,2020-03-12,,7111,3
3489,3489,69,2016-03-11,,6812,5
3490,3490,243,2021-04-13,,11763,1
3491,3491,44,2022-08-26,14,31554,1
3492,3492,284,2017-05-09,12,1063,1
3493,3493,465,2017-05-17,,26016,3
3494,3494,307,2022-05-12,12,630,4
3495,3495,245,2016-11-14,,17830,2
3496,3496,41,2021-03-26,,25017,1
3497,3497,20,2017-06-22,15,13819,3
3498,3498,367,2016-12-17,,9167,4
3499,3499,66,2019-07-26,,6580,5
3500,3500,213,2017-03-20,,25266,1
3501,3501,226,2016-12-11,11,630,3
3502,3502,9,2016-12-23,,18831,5
3503,3503,218,2017-09-03,,6715,2
3504,3504,207,2016-08-26,14,2872,2
3505,3505,55,2018-10-29,5,23401,3
3506,3506,230,2021-04-30,,1520,2
3507,3507,328,2022-12-10,11,16187,3
3508,3508,404,2017-05-05,,11361,1
3509,3509,365,2018-08-21,14,8069,4
3510,3510,464,2016-09-06,8,11176,4
3511,3511,66,2019-01-14,,24005,4
3512,3512,173,2020-11-08,,13717,4
3513,3513,276,2020-01-10,,24653,1
3514,3514,114,2016-10-22,,4662,4
3515,3515,182,2018-02-24,,45426,1
3516,3516,361,2022-06-05,,17088,4
3517,3517,66,2018-04-09,,30334,2
3518,3518,193,2022-08-09,,2701,4
3519,3519,107,2021-06-06,,16723,4
3520,3520,54,2021-12-21,,17906,5
3521,3521,328,2020-03-23,,10414,1
3522,3522,244,2022-03-05,,13392,2
3523,3523,419,2018-04-12,,14215,5
3524,3524,433,2018-01-16,,6647,4
3525,3525,288,2019-09-11,,14152,3
3526,3526,53,2016-05-25,9,37601,2
3527,3527,81,2017-08-13,,7220,3
3528,3528,235,2016-05-09,12,699,2
3529,3529,119,2016-02-22,,9705,4
3530,3530,291,2022-09-16,,27235,2
3531,3531,120,2016-11-05,5,8739,5
3532,3532,175,2019-05-17,,26064,1
3533,3533,96,2020-10-26,5,27679,3
3534,3534,118,2018-01-06,1,1652,3
3535,3535,56,2016-04-08,,5215,3
3536,3536,245,2022-03-19,,15066,2
3537,3537,26,2022-08-20,,23885,3
3538,3538,481,2018-07-14,,20703,4
3539,3539,340,2019-01-26,,4465,1
3540,3540,188,2020-03-31,,2699,2
3541,3541,452,2020-11-28,6,19844,4
3542,3542,7,2017-10-22,,7373,4
3543,3543,116,2019-04-10,,36448,4
3544,3544,393,2017-09-23,,31433,4
3545,3545,46,2019-12-14,,14206,2
3546,3546,192,2018-12-30,7,42989,3
3547,3547,103,2020-08-20,14,16318,1
3548,3548,329,2018-12-14,,13366,5
3549,3549,306,2018-06-20,15,15669,3
3550,3550,322,2019-04-04,,34337,1
3551,3551,341,2018-11-18,,38390,5
3552,3552,144,2019-01-28,16,20188,3
3553,3553,3,2017-09-24,,13763,3
3554,3554,267,2018-06-20,15,9766,4
3555,3555,34,2021-10-05,,23777,2
3556,3556,390,2021-02-25,,7469,1
3557,3557,137,2017-04-13,,6246,3
3558,3558,378,2022-11-23,,12797,5
3559,3559,435,2018-06-08,,20064,2
3560,3560,20,2020-08-04,,37095,5
3561,3561,223,2020-09-15,,38490,1
3562,3562,382,2017-02-02,16,8526,2
3563,3563,416,2022-12-05,11,3498,5
3564,3564,187,2016-05-20,,1529,1
3565,3565,364,2017-10-31,5,3853,2
3566,3566,230,2022-03-17,,15272,2
3567,3567,478,2017-04-15,,1545,2
3568,3568,448,2016-04-12,,14246,1
3569,3569,330,2019-10-25,,2320,4
3570,3570,83,2020-07-23,,25862,2
3571,3571,372,2016-04-30,,25497,5
3572,3572,304,2016-07-31,,32306,1
3573,3573,161,2018-10-14,,18323,4
3574,3574,216,2019-06-23,15,22275,5
3575,3575,121,2017-05-04,,9225,4
3576,3576,213,2019-04-21,3,9618,5
3577,3577,298,2017-08-25,14,20798,1
3578,3578,237,2018-03-03,,27302,5
3579,3579,261,2017-02-25,,23846,1
3580,3580,283,2019-05-06,12,2716,3
3581,3581,404,2020-09-16,,531,4
3582,3582,338,2018-06-11,13,3227,5
3583,3583,103,2019-03-09,,24468,4
3584,3584,207,2022-11-29,6,3911,2
3585,3585,480,2022-03-21,,6712,3
3586,3586,107,2017-12-26,7,17706,3
3587,3587,247,2020-05-06,12,22055,2
3588,3588,283,2022-07-26,,6338,4
3589,3589,282,2022-06-12,,10981,2
3590,3590,27,2016-05-27,9,33228,2
3591,3591,247,2016-01-27,,22627,5
3592,3592,305,2022-04-20,3,2817,2
3593,3593,185,2021-06-15,13,28468,1
3594,3594,493,2016-07-26,,18553,4
3595,3595,349,2016-12-09,11,18467,3
3596,3596,480,2016-04-15,,24212,3
3597,3597,462,2021-11-02,5,8004,2
3598,3598,129,2018-05-10,12,6352,2
3599,3599,446,2016-07-15,,23120,4
3600,3600,496,2022-03-17,,32709,4
3601,3601,43,2017-07-24,,37402,3
3602,3602,276,2016-04-05,,16136,1
3603,3603,296,2022-07-12,,29064,4
3604,3604,305,2022-03-06,,19730,5
3605,3605,414,2022-07-25,,2319,5
3606,3606,253,2019-12-09,,18953,3
3607,3607,361,2016-03-08,,32467,2
3608,3608,302,2016-10-23,,10880,5
3609,3609,175,2022-09-03,,29717,3
3610,3610,360,2017-01-10,,27270,4
3611,3611,230,2020-02-16,,23254,4
3612,3612,182,2017-07-08,4,32898,4
3613,3613,83,2017-02-14,,10713,3
3614,3614,405,2020-02-06,2,25471,4
3615,3615,339,2022-03-02,,22772,1
3616,3616,151,2021-04-15,,17411,5
3617,3617,12,2018-07-01,,11274,5
3618,3618,423,2016-02-06,16,25027,5
3619,3619,176,2022-06-08,,1488,5
3620,3620,366,2020-05-02,,16132,1
3621,3621,339,2017-03-31,,32577,1
3622,3622,383,2018-06-03,,5558,4
3623,3623,4,2017-12-06,11,11176,2
3624,3624,292,2022-05-21,,20433,4
3625,3625,267,2020-07-10,,3236,5
3626,3626,15,2021-08-31,,9043,4
3627,3627,211,2021-05-25,9,12711,2
3628,3628,483,2018-05-23,9,16934,3
3629,3629,191,2020-05-30,,2560,3
3630,3630,19,2021-11-24,,11405,1
3631,3631,456,2016-02-29,,3304,3
3632,3632,111,2019-07-20,,18518,4
3633,3633,240,2020-11-08,,14295,1
3634,3634,262,2022-10-13,,2443,1
3635,3635,298,2017-03-25,,14540,4
3636,3636,261,2020-06-04,,6630,3
3637,3637,301,2020-09-02,8,11786,1
3638,3638,14,2018-02-09,2,26241,4
3639,3639,254,2017-06-16,13,19029,2
3640,3640,166,2018-03-16,,20432,1
3641,3641,31,2020-10-21,,40,1
3642,3642,499,2020-08-30,,16584,2
3643,3643,51,2017-11-04,5,23241,2
3644,3644,1,2016-05-29,9,13992,4
3645,3645,196,2016-06-30,,13699,5
3646,3646,432,2019-04-22,,7509,1
3647,3647,223,2017-06-11,,14886,2
3648,3648,135,2017-08-24,14,30896,2
3649,3649,1,2019-12-11,,16170,4
3650,3650,159,2017-05-30,,18350,1
3651,3651,180,2021-03-10,,16278,3
3652,3652,380,2020-08-02,,7211,1
3653,3653,307,2019-06-22,15,13472,4
3654,3654,84,2020-01-09,,17987,2
3655,3655,54,2017-11-28,6,513,1
3656,3656,421,2020-08-24,,4620,1
3657,3657,120,2020-11-10,,19864,2
3658,3658,39,2019-04-30,,9804,3
3659,3659,293,2022-05-09,12,14748,5
3660,3660,172,2018-10-07,,9811,1
3661,3661,370,2020-02-06,2,19167,3
3662,3662,129,2021-02-10,2,8927,3
3663,3663,40,2018-05-31,,927,2
3664,3664,273,2022-10-09,,5121,1
3665,3665,484,2016-03-26,,9329,1
3666,3666,132,2020-07-18,,6911,2
3667,3667,144,2019-03-17,,14386,2
3668,3668,22,2019-04-03,,6558,4
3669,3669,135,2018-08-05,,3902,4
3670,3670,245,2019-07-11,,21660,5
3671,3671,68,2017-12-01,6,8657,2
3672,3672,497,2019-12-17,,9395,2
3673,3673,67,2018-07-29,,4843,3
