customerproductrating_id,customer_id,product_id,ratings,review,sentiment
7197,273,72,4.5,"Top-notch quality, worth every penny.",good
7198,355,321,4.0,"Quality product, exactly as described.",good
7280,104,86,3.5,"Outstanding product, I''m a happy customer.",good
7199,357,299,3.0,"Product arrived damaged, no response from customer service.",bad
7200,113,334,4.5,"Top-notch quality, worth every penny.",good
7201,356,252,4.0,Couldn't be happier with my purchase.,good
7202,122,325,1.5,"Terrible product, do not buy!",bad
7203,63,173,2.5,"False advertising, don''t trust the product description.",bad
7204,290,212,3.5,"Fantastic purchase, exceeded my expectations.",good
7205,108,143,3.5,"Top-notch quality, worth every penny.",good
7206,42,101,3.0,"Avoid this product, it''s a complete letdown.",bad
7207,477,408,3.5,Very satisfied with the product. Will buy again.,good
7208,378,433,3.5,"Fantastic purchase, exceeded my expectations.",good
7209,297,420,1.0,Product didn't meet my expectations at all.,bad
7210,340,465,2.5,"Waste of money, poor quality.",bad
7211,413,77,2.5,"False advertising, don''t trust the product description.",bad
7212,100,16,1.0,"Cheaply made, fell apart after a short time.",bad
7213,341,440,2.0,"Not as advertised, very disappointed.",bad
7214,78,43,2.5,Overpriced for the low quality.,bad
7215,278,397,1.5,"False advertising, don''t trust the product description.",bad
7216,246,415,4.5,Excellent product! Highly recommended.,good
7217,378,477,2.0,"Avoid this product, it''s a complete letdown.",bad
7218,52,228,4.5,Impressed with the features and performance.,good
7219,461,106,1.0,"Product arrived damaged, no response from customer service.",bad
7220,40,474,4.0,Excellent product! Highly recommended.,good
7221,137,253,2.5,Product didn't meet my expectations at all.,bad
7222,22,494,2.5,"Cheaply made, fell apart after a short time.",bad
7223,495,482,3.5,Very satisfied with the product. Will buy again.,good
7224,482,53,4.5,"Delivered on time, and the product is perfect.",good
7225,94,5,1.0,"Product arrived damaged, no response from customer service.",bad
7226,400,411,4.5,Excellent product! Highly recommended.,good
7227,132,201,1.0,"Avoid this product, it''s a complete letdown.",bad
7228,444,105,1.0,"Avoid this product, it''s a complete letdown.",bad
7229,290,225,3.5,Very satisfied with the product. Will buy again.,good
7230,14,138,4.0,Very satisfied with the product. Will buy again.,good
7231,168,371,1.0,"Not as advertised, very disappointed.",bad
7232,96,491,4.0,"Quality product, exactly as described.",good
7233,193,65,1.0,Product didn't meet my expectations at all.,bad
7234,421,58,4.5,Very satisfied with the product. Will buy again.,good
7235,47,285,3.0,"Not as advertised, very disappointed.",bad
7236,373,55,1.0,"Cheaply made, fell apart after a short time.",bad
7237,254,286,4.0,Couldn't be happier with my purchase.,good
7238,18,167,4.5,"Fantastic purchase, exceeded my expectations.",good
7239,338,178,2.5,"Waste of money, poor quality.",bad
7240,382,282,4.5,"Delivered on time, and the product is perfect.",good
7241,206,338,1.0,"False advertising, don''t trust the product description.",bad
7242,13,227,3.5,Impressed with the features and performance.,good
7243,432,317,3.5,Great quality and value for money.,good
7244,139,245,2.0,Product didn't meet my expectations at all.,bad
7245,66,395,1.5,"False advertising, don''t trust the product description.",bad
7246,16,296,4.5,"Fantastic purchase, exceeded my expectations.",good
7247,395,434,1.0,"Very dissatisfied, regretting my purchase.",bad
7248,239,256,2.5,"Not as advertised, very disappointed.",bad
7249,401,231,1.5,"Avoid this product, it''s a complete letdown.",bad
7250,14,208,3.5,Excellent product! Highly recommended.,good
7251,435,304,2.5,"False advertising, don''t trust the product description.",bad
7252,462,56,3.0,Overpriced for the low quality.,bad
7253,164,289,4.5,Couldn't be happier with my purchase.,good
7254,236,457,4.5,"Quality product, exactly as described.",good
7255,427,468,4.0,Very satisfied with the product. Will buy again.,good
7256,477,398,1.5,Overpriced for the low quality.,bad
7257,196,48,3.5,Impressed with the features and performance.,good
7258,139,466,3.5,Impressed with the features and performance.,good
7259,163,201,4.5,Excellent product! Highly recommended.,good
7260,358,407,2.5,"Avoid this product, it''s a complete letdown.",bad
7261,70,394,1.0,"Product arrived damaged, no response from customer service.",bad
7262,132,483,4.5,Impressed with the features and performance.,good
7263,232,187,1.0,"Waste of money, poor quality.",bad
7264,183,264,1.0,"False advertising, don''t trust the product description.",bad
7265,231,256,3.0,"Cheaply made, fell apart after a short time.",bad
7266,450,422,4.0,Impressed with the features and performance.,good
7267,434,182,3.5,"Outstanding product, I''m a happy customer.",good
7268,62,221,2.5,"Product arrived damaged, no response from customer service.",bad
7269,436,458,2.5,"Cheaply made, fell apart after a short time.",bad
7270,110,123,2.0,"Very dissatisfied, regretting my purchase.",bad
7271,490,477,1.0,"Waste of money, poor quality.",bad
7272,295,128,1.0,"Product arrived damaged, no response from customer service.",bad
7273,7,85,3.0,"Waste of money, poor quality.",bad
7274,371,7,3.0,"Not as advertised, very disappointed.",bad
7275,394,29,2.0,"Cheaply made, fell apart after a short time.",bad
7276,373,44,3.0,"Avoid this product, it''s a complete letdown.",bad
7277,64,232,3.0,"Not as advertised, very disappointed.",bad
7278,397,131,3.5,Great quality and value for money.,good
7279,98,224,3.5,"Delivered on time, and the product is perfect.",good
7281,363,443,2.5,"Terrible product, do not buy!",bad
7282,122,98,1.0,"Very dissatisfied, regretting my purchase.",bad
7283,423,211,3.5,"Quality product, exactly as described.",good
7284,238,493,2.0,"Not as advertised, very disappointed.",bad
7285,478,1,3.5,Couldn't be happier with my purchase.,good
7286,314,114,2.0,"Waste of money, poor quality.",bad
7287,95,29,4.5,"Quality product, exactly as described.",good
7288,196,114,1.5,"Terrible product, do not buy!",bad
7289,187,121,3.0,"Avoid this product, it''s a complete letdown.",bad
7290,138,407,4.5,Great quality and value for money.,good
7291,226,107,4.5,Excellent product! Highly recommended.,good
7292,48,438,2.0,"Waste of money, poor quality.",bad
7293,131,4,4.0,Very satisfied with the product. Will buy again.,good
7294,154,442,4.5,"Delivered on time, and the product is perfect.",good
7295,443,415,2.5,"Product arrived damaged, no response from customer service.",bad
7296,247,158,4.0,"Quality product, exactly as described.",good
7297,146,385,1.0,"Product arrived damaged, no response from customer service.",bad
7298,165,27,4.5,"Fantastic purchase, exceeded my expectations.",good
7299,291,162,2.0,"Avoid this product, it''s a complete letdown.",bad
7300,255,158,2.5,"Very dissatisfied, regretting my purchase.",bad
7301,172,215,4.0,Very satisfied with the product. Will buy again.,good
7302,191,304,3.0,"Waste of money, poor quality.",bad
7303,347,125,3.5,Impressed with the features and performance.,good
7304,182,237,3.0,"Product arrived damaged, no response from customer service.",bad
7305,117,177,1.0,Product didn't meet my expectations at all.,bad
7306,141,127,4.0,Very satisfied with the product. Will buy again.,good
7307,172,464,2.0,"Avoid this product, it''s a complete letdown.",bad
7308,335,399,4.0,Excellent product! Highly recommended.,good
7309,369,467,3.0,"Waste of money, poor quality.",bad
7310,427,10,3.5,Very satisfied with the product. Will buy again.,good
7311,453,182,3.0,"Product arrived damaged, no response from customer service.",bad
7312,332,93,1.5,Product didn't meet my expectations at all.,bad
7313,34,23,3.5,Very satisfied with the product. Will buy again.,good
7314,471,319,4.0,Impressed with the features and performance.,good
7315,314,338,3.5,Great quality and value for money.,good
7316,418,484,4.5,"Top-notch quality, worth every penny.",good
7317,114,79,1.5,"Terrible product, do not buy!",bad
7318,246,352,3.5,Very satisfied with the product. Will buy again.,good
7319,282,283,3.0,"Terrible product, do not buy!",bad
7320,144,339,1.5,"False advertising, don''t trust the product description.",bad
7321,284,440,4.0,"Delivered on time, and the product is perfect.",good
7322,255,426,3.5,Impressed with the features and performance.,good
7323,303,149,4.5,Couldn't be happier with my purchase.,good
7324,441,269,3.5,Very satisfied with the product. Will buy again.,good
7325,265,377,1.5,"Avoid this product, it''s a complete letdown.",bad
7326,38,200,4.0,"Outstanding product, I''m a happy customer.",good
7327,372,183,4.5,Great quality and value for money.,good
7328,28,278,3.0,"Cheaply made, fell apart after a short time.",bad
7329,432,327,1.0,"Waste of money, poor quality.",bad
7330,291,299,4.0,Couldn't be happier with my purchase.,good
7331,163,129,3.0,"Not as advertised, very disappointed.",bad
7332,220,110,2.5,"Very dissatisfied, regretting my purchase.",bad
7333,489,388,4.5,"Outstanding product, I''m a happy customer.",good
7334,425,473,4.0,Excellent product! Highly recommended.,good
7335,110,93,1.5,"False advertising, don''t trust the product description.",bad
7336,310,360,1.0,"Product arrived damaged, no response from customer service.",bad
7337,228,240,2.0,"Terrible product, do not buy!",bad
7338,219,91,1.5,"Avoid this product, it''s a complete letdown.",bad
7339,86,10,1.5,"Terrible product, do not buy!",bad
7340,490,200,2.5,"Waste of money, poor quality.",bad
7341,370,40,2.0,"Waste of money, poor quality.",bad
7342,320,445,1.0,"Cheaply made, fell apart after a short time.",bad
7343,247,463,4.0,Great quality and value for money.,good
7344,355,304,2.0,"Waste of money, poor quality.",bad
7345,241,468,4.0,"Top-notch quality, worth every penny.",good
7346,128,42,1.5,"Terrible product, do not buy!",bad
7347,474,492,2.0,Overpriced for the low quality.,bad
7348,267,399,2.0,Overpriced for the low quality.,bad
7349,364,334,2.0,"Not as advertised, very disappointed.",bad
7350,12,339,3.0,"False advertising, don''t trust the product description.",bad
7351,343,261,2.5,Product didn't meet my expectations at all.,bad
7352,355,150,3.0,"Not as advertised, very disappointed.",bad
7353,490,102,4.0,Couldn't be happier with my purchase.,good
7354,206,401,1.5,"Waste of money, poor quality.",bad
7355,18,348,4.5,"Top-notch quality, worth every penny.",good
7356,134,321,4.5,"Outstanding product, I''m a happy customer.",good
7357,107,183,1.0,"Product arrived damaged, no response from customer service.",bad
7358,84,155,3.5,"Delivered on time, and the product is perfect.",good
7359,140,449,2.5,Overpriced for the low quality.,bad
7360,420,314,3.0,"Waste of money, poor quality.",bad
7361,392,2,4.0,"Top-notch quality, worth every penny.",good
7362,471,114,4.0,Very satisfied with the product. Will buy again.,good
7363,180,244,1.0,"Very dissatisfied, regretting my purchase.",bad
7364,491,403,3.5,"Top-notch quality, worth every penny.",good
7365,473,399,1.0,"Cheaply made, fell apart after a short time.",bad
7366,6,50,1.5,"Not as advertised, very disappointed.",bad
7367,124,351,3.5,Excellent product! Highly recommended.,good
7368,200,116,4.0,Excellent product! Highly recommended.,good
7369,277,44,2.0,"Product arrived damaged, no response from customer service.",bad
7370,127,145,4.5,"Delivered on time, and the product is perfect.",good
7371,296,222,2.5,"False advertising, don''t trust the product description.",bad
7372,286,232,3.5,"Delivered on time, and the product is perfect.",good
7373,254,420,2.0,Product didn't meet my expectations at all.,bad
7374,339,159,2.5,"Not as advertised, very disappointed.",bad
7375,235,486,4.5,"Quality product, exactly as described.",good
7376,7,336,3.5,"Top-notch quality, worth every penny.",good
7377,219,183,1.0,Overpriced for the low quality.,bad
7378,124,148,1.5,"Very dissatisfied, regretting my purchase.",bad
7379,471,48,3.0,"Cheaply made, fell apart after a short time.",bad
7380,381,292,4.0,"Top-notch quality, worth every penny.",good
7381,8,438,1.0,"Terrible product, do not buy!",bad
7382,324,203,1.5,"Waste of money, poor quality.",bad
7383,38,39,4.5,Excellent product! Highly recommended.,good
7384,133,411,1.0,"Not as advertised, very disappointed.",bad
7385,262,468,2.5,"Product arrived damaged, no response from customer service.",bad
7386,398,339,1.0,"Product arrived damaged, no response from customer service.",bad
7387,491,277,1.0,"Terrible product, do not buy!",bad
7388,177,243,4.5,Couldn't be happier with my purchase.,good
7389,301,377,3.0,"Terrible product, do not buy!",bad
7390,266,49,2.5,"Terrible product, do not buy!",bad
7391,237,287,4.0,Impressed with the features and performance.,good
7392,410,488,4.0,Excellent product! Highly recommended.,good
7393,327,7,3.0,"Waste of money, poor quality.",bad
7394,169,192,3.5,"Quality product, exactly as described.",good
7395,324,406,4.5,"Fantastic purchase, exceeded my expectations.",good
7396,227,288,4.5,"Delivered on time, and the product is perfect.",good
7397,397,242,1.0,"Terrible product, do not buy!",bad
7398,401,2,2.0,"Product arrived damaged, no response from customer service.",bad
7399,172,384,3.0,Overpriced for the low quality.,bad
7400,218,81,3.5,"Fantastic purchase, exceeded my expectations.",good
7401,64,260,3.5,Very satisfied with the product. Will buy again.,good
7402,408,8,3.5,Great quality and value for money.,good
7403,238,21,2.5,"Terrible product, do not buy!",bad
7404,392,25,2.5,Product didn't meet my expectations at all.,bad
7405,3,105,4.5,Excellent product! Highly recommended.,good
7406,119,397,4.5,"Outstanding product, I''m a happy customer.",good
7407,320,414,4.0,Excellent product! Highly recommended.,good
7408,235,491,2.0,"False advertising, don''t trust the product description.",bad
7409,375,238,4.0,Impressed with the features and performance.,good
7410,138,214,4.0,Impressed with the features and performance.,good
7411,241,240,2.5,"False advertising, don''t trust the product description.",bad
7412,322,252,2.5,"Product arrived damaged, no response from customer service.",bad
